smiles,score,time
COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccc(C(F)(F)F)cc2)CC1,-9.68,9.841
C=CCN1CCC2c3c(O)cccc3CCC21,-8.45,2.369
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,-10.54,5.4
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccccc1,-10.02,5.468
COc1ccccc1N1CCN(CCC2CCC(Nc3ncccn3)CC2)CC1,-9.95,6.368
O=C(NCCCNCN1CCN(c2cccc(F)c2Cl)CC1)c1cccc(Cl)c1,-9.52,8.007
O=C(NC(CC)N1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(O)cc1,-9.37,6.149
CCC(=O)NC1CCC(CCN2CCN(c3cccc4c3OCO4)CC2)CC1,-9.54,6.501
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,-10.56,5.521
O=C1NCc2cc(F)c(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)cc21,-10.24,9.527
O=c1[nH]c2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2o1,-9.6,6.847
COc1ccccc1C=CC(=O)NCCCCN1CCN(c2ccccc2OC)CC1,-9.21,9.403
Clc1cccc(N2CCN(CCCCNc3cccc4sccc34)CC2)c1Cl,-9.15,7.083
Cc1ccc(CN2CCCC(C(=O)c3cccc(-n4cccn4)c3)C2)cc1,-10.95,5.581
C=CCN1CCC2c3cccc(OC)c3CCC21,-8.1,2.706
CCCN1CCCC2CCc3c[nH]cc3CC21,-6.8,2.476
O=C1NCN(c2ccccc2)C12CCN(CC1CCc3ccc4ccccc4c32)CC1,-8.32,4.202
Fc1ccccc1N1CCN(Cc2cnn(-c3ccccc3)c2)CC1,-10.53,4.406
O=C1c2ccccc2C(=O)N1CCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,-10.2,7.037
CN(C)CCNC1=Nc2ccccc2Sc2ccc(Cl)cc21,-7.03,3.285
O=C(Cc1ccccc1)Nc1ccc(CCN2CCN(c3ccccc3)CC2)cc1,-10.81,6.789
O=C(Nc1ccc(CCN2CCN(c3ccccc3)CC2)cc1)Nc1ccncc1,-10.13,6.621
COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccc(-c3ccccc3)cc2)CC1,-10.56,11.608
O=C(NC1CCN(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1ccccc1,-10.2,6.963
CCN(C)C1CCc2ccc(O)cc2C1,-7.96,2.319
FC(F)(F)c1nc2c(N3CCN(Cc4ccccc4)CC3)cccc2[nH]1,-9.25,5.236
O=C(NC1CCN(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1ccco1,-9.62,6.859
Cc1cc(=O)oc2cc(OCCCN3CCN(c4ccccc4)CC3)ccc12,-9.94,5.81
CN1CCc2ccccc2Cc2cc(O)c(N)cc2CC1,-8.16,2.498
COC1CCC(CC2CCC(NC(=O)NC3CCCC(c4noc5ccccc45)C3)CC2)CC1,-10.99,7.823
CC(C)c1ccccc1N1CCN(CCCCNC(=O)NC2CCCc3ccccc32)CC1,-10.68,9.253
